,url,weekid,week_position,song,performer,performerGroup,songid,instance,previous_week_position,peak_position,weeks_on_chart,year,month,day,date,season,positionChangeWithinWeek,xmasDate,numberOfDaysToXmas,initialStartPosition,BeforeXmas,xmasInSong,all,decade,weekPosCat,weekPosCat50,weeksOnChartPerSeason,songnamelength,xmasInSongR,weeksOnChartPerSeasonR
302,http://www.billboard.com/charts/hot-100/1989-12-09,1989-09-12 00:00:00,22,THIS ONE'S FOR THE CHILDREN,New Kids On The Block,1,This One's For The ChildrenNew Kids On The Block,1,28.0,7,16,1989,12,9,1989-12-09,1989,-6.0,1989-12-25,16,0,1,False,,1980,1,0,12,27,0,2
303,http://www.billboard.com/charts/hot-100/1989-12-16,12/16/1989,13,THIS ONE'S FOR THE CHILDREN,New Kids On The Block,1,This One's For The ChildrenNew Kids On The Block,1,22.0,7,16,1989,12,16,1989-12-16,1989,-9.0,1989-12-25,9,0,1,False,,1980,1,0,12,27,0,2
304,http://www.billboard.com/charts/hot-100/1989-12-23,12/23/1989,9,THIS ONE'S FOR THE CHILDREN,New Kids On The Block,1,This One's For The ChildrenNew Kids On The Block,1,13.0,7,16,1989,12,23,1989-12-23,1989,-4.0,1989-12-25,2,0,1,False,,1980,1,0,12,27,0,2
305,http://www.billboard.com/charts/hot-100/1989-12-30,12/30/1989,9,THIS ONE'S FOR THE CHILDREN,New Kids On The Block,1,This One's For The ChildrenNew Kids On The Block,1,9.0,7,16,1989,12,30,1989-12-30,1989,0.0,1989-12-25,-5,0,0,False,,1980,1,0,12,27,0,2
306,http://www.billboard.com/charts/hot-100/1990-01-06,1990-06-01 00:00:00,7,THIS ONE'S FOR THE CHILDREN,New Kids On The Block,1,This One's For The ChildrenNew Kids On The Block,1,9.0,7,16,1990,1,6,1990-01-06,1989,-2.0,1989-12-25,-12,0,0,False,,1990,1,0,12,27,0,2
307,http://www.billboard.com/charts/hot-100/1990-01-13,1/13/1990,7,THIS ONE'S FOR THE CHILDREN,New Kids On The Block,1,This One's For The ChildrenNew Kids On The Block,1,7.0,7,16,1990,1,13,1990-01-13,1989,0.0,1989-12-25,-19,0,0,False,,1990,1,0,12,27,0,2
308,http://www.billboard.com/charts/hot-100/1990-01-20,1/20/1990,17,THIS ONE'S FOR THE CHILDREN,New Kids On The Block,1,This One's For The ChildrenNew Kids On The Block,1,7.0,7,16,1990,1,20,1990-01-20,1989,10.0,1989-12-25,-26,0,0,False,,1990,1,0,12,27,0,2
309,http://www.billboard.com/charts/hot-100/1990-01-27,1/27/1990,35,THIS ONE'S FOR THE CHILDREN,New Kids On The Block,1,This One's For The ChildrenNew Kids On The Block,1,17.0,7,16,1990,1,27,1990-01-27,1989,18.0,1989-12-25,-33,0,0,False,,1990,1,0,12,27,0,2
310,http://www.billboard.com/charts/hot-100/2000-12-30,12/30/2000,68,THE CHRISTMAS SHOES,NewSong,1,The Christmas ShoesNewSong,1,,42,2,2000,12,30,2000-12-30,2000,0.0,2000-12-25,-5,68,0,True,,2000,3,1,2,19,1,1
311,http://www.billboard.com/charts/hot-100/2001-01-06,2001-06-01 00:00:00,42,THE CHRISTMAS SHOES,NewSong,1,The Christmas ShoesNewSong,1,68.0,42,2,2001,1,6,2001-01-06,2000,-26.0,2000-12-25,-12,0,0,True,,2000,2,0,2,19,1,1
312,http://www.billboard.com/charts/hot-100/1974-12-21,12/21/1974,97,CHRISTMAS DREAM,Perry Como,0,Christmas DreamPerry Como,1,,92,2,1974,12,21,1974-12-21,1974,0.0,1974-12-25,4,97,1,True,,1970,4,1,2,15,1,1
313,http://www.billboard.com/charts/hot-100/1974-12-28,12/28/1974,92,CHRISTMAS DREAM,Perry Como,0,Christmas DreamPerry Como,1,97.0,92,2,1974,12,28,1974-12-28,1974,-5.0,1974-12-25,-3,0,0,True,,1970,4,1,2,15,1,1
314,http://www.billboard.com/charts/hot-100/1962-12-15,12/15/1962,77,SANTA CLAUS IS WATCHING YOU,Ray Stevens,0,Santa Claus Is Watching YouRay Stevens,1,,45,3,1962,12,15,1962-12-15,1962,0.0,1962-12-25,10,77,1,False,,1960,3,1,3,27,0,1
315,http://www.billboard.com/charts/hot-100/1962-12-22,12/22/1962,55,SANTA CLAUS IS WATCHING YOU,Ray Stevens,0,Santa Claus Is Watching YouRay Stevens,1,77.0,45,3,1962,12,22,1962-12-22,1962,-22.0,1962-12-25,3,0,1,False,,1960,2,0,3,27,0,1
316,http://www.billboard.com/charts/hot-100/1962-12-29,12/29/1962,45,SANTA CLAUS IS WATCHING YOU,Ray Stevens,0,Santa Claus Is Watching YouRay Stevens,1,55.0,45,3,1962,12,29,1962-12-29,1962,-10.0,1962-12-25,-4,0,0,False,,1960,2,0,3,27,0,1
317,http://www.billboard.com/charts/hot-100/1963-12-14,12/14/1963,60,PRETTY PAPER,Roy Orbison,0,Pretty PaperRoy Orbison,1,,15,7,1963,12,14,1963-12-14,1963,0.0,1963-12-25,11,60,1,False,,1960,3,1,7,12,0,2
318,http://www.billboard.com/charts/hot-100/1963-12-21,12/21/1963,33,PRETTY PAPER,Roy Orbison,0,Pretty PaperRoy Orbison,1,60.0,15,7,1963,12,21,1963-12-21,1963,-27.0,1963-12-25,4,0,1,False,,1960,1,0,7,12,0,2
319,http://www.billboard.com/charts/hot-100/1963-12-28,12/28/1963,19,PRETTY PAPER,Roy Orbison,0,Pretty PaperRoy Orbison,1,33.0,15,7,1963,12,28,1963-12-28,1963,-14.0,1963-12-25,-3,0,0,False,,1960,1,0,7,12,0,2
320,http://www.billboard.com/charts/hot-100/1964-01-04,1964-04-01 00:00:00,16,PRETTY PAPER,Roy Orbison,0,Pretty PaperRoy Orbison,1,19.0,15,7,1964,1,4,1964-01-04,1963,-3.0,1963-12-25,-10,0,0,False,,1960,1,0,7,12,0,2
321,http://www.billboard.com/charts/hot-100/1964-01-11,1964-11-01 00:00:00,15,PRETTY PAPER,Roy Orbison,0,Pretty PaperRoy Orbison,1,16.0,15,7,1964,1,11,1964-01-11,1963,-1.0,1963-12-25,-17,0,0,False,,1960,1,0,7,12,0,2
322,http://www.billboard.com/charts/hot-100/1964-01-18,1/18/1964,26,PRETTY PAPER,Roy Orbison,0,Pretty PaperRoy Orbison,1,15.0,15,7,1964,1,18,1964-01-18,1963,11.0,1963-12-25,-24,0,0,False,,1960,1,0,7,12,0,2
323,http://www.billboard.com/charts/hot-100/1964-01-25,1/25/1964,43,PRETTY PAPER,Roy Orbison,0,Pretty PaperRoy Orbison,1,26.0,15,7,1964,1,25,1964-01-25,1963,17.0,1963-12-25,-31,0,0,False,,1960,2,0,7,12,0,2
324,http://www.billboard.com/charts/hot-100/2014-12-27,12/27/2014,90,HAVE YOURSELF A MERRY LITTLE CHRISTMAS,Sam Smith,0,Have Yourself A Merry Little ChristmasSam Smith,1,,90,1,2014,12,27,2014-12-27,2014,0.0,2014-12-25,-2,90,0,True,,2010,4,1,1,38,1,0
325,http://www.billboard.com/charts/hot-100/1960-12-17,12/17/1960,78,TWISTIN' BELLS,Santo & Johnny,1,Twistin' BellsSanto & Johnny,1,,49,3,1960,12,17,1960-12-17,1960,0.0,1960-12-25,8,78,1,False,,1960,3,1,3,14,0,1
326,http://www.billboard.com/charts/hot-100/1960-12-24,12/24/1960,61,TWISTIN' BELLS,Santo & Johnny,1,Twistin' BellsSanto & Johnny,1,78.0,49,3,1960,12,24,1960-12-24,1960,-17.0,1960-12-25,1,0,1,False,,1960,3,1,3,14,0,1
327,http://www.billboard.com/charts/hot-100/1960-12-31,12/31/1960,49,TWISTIN' BELLS,Santo & Johnny,1,Twistin' BellsSanto & Johnny,1,61.0,49,3,1960,12,31,1960-12-31,1960,-12.0,1960-12-25,-6,0,0,False,,1960,2,0,3,14,0,1
328,http://www.billboard.com/charts/hot-100/2006-12-23,12/23/2006,78,RIVER,Sarah McLachlan,0,RiverSarah McLachlan,1,,71,3,2006,12,23,2006-12-23,2006,0.0,2006-12-25,2,78,1,False,,2000,3,1,3,5,0,1
329,http://www.billboard.com/charts/hot-100/2006-12-30,12/30/2006,71,RIVER,Sarah McLachlan,0,RiverSarah McLachlan,1,78.0,71,3,2006,12,30,2006-12-30,2006,-7.0,2006-12-25,-5,0,0,False,,2000,3,1,3,5,0,1
330,http://www.billboard.com/charts/hot-100/2007-01-06,2007-06-01 00:00:00,85,RIVER,Sarah McLachlan,0,RiverSarah McLachlan,1,71.0,71,3,2007,1,6,2007-01-06,2006,14.0,2006-12-25,-12,0,0,False,,2000,4,1,3,5,0,1
331,http://www.billboard.com/charts/hot-100/1999-12-25,12/25/1999,97,DECK THE HALLS,SHeDAISY,1,Deck The HallsSHeDAISY,1,,61,3,1999,12,25,1999-12-25,1999,0.0,1999-12-25,0,97,1,False,,1990,4,1,3,14,0,1
332,http://www.billboard.com/charts/hot-100/2000-01-01,2000-01-01 00:00:00,69,DECK THE HALLS,SHeDAISY,1,Deck The HallsSHeDAISY,1,97.0,61,3,2000,1,1,2000-01-01,1999,-28.0,1999-12-25,-7,0,0,False,,2000,3,1,3,14,0,1
333,http://www.billboard.com/charts/hot-100/2000-01-08,2000-08-01 00:00:00,61,DECK THE HALLS,SHeDAISY,1,Deck The HallsSHeDAISY,1,69.0,61,3,2000,1,8,2000-01-08,1999,-8.0,1999-12-25,-14,0,0,False,,2000,3,1,3,14,0,1
334,http://www.billboard.com/charts/hot-100/1958-12-27,12/27/1958,44,GREEN CHRISTMAS,Stan Freberg,0,Green ChristmasStan Freberg,1,,44,2,1958,12,27,1958-12-27,1958,0.0,1958-12-25,-2,44,0,True,,1950,2,0,2,15,1,1
335,http://www.billboard.com/charts/hot-100/1959-01-03,1959-03-01 00:00:00,53,GREEN CHRISTMAS,Stan Freberg,0,Green ChristmasStan Freberg,1,44.0,44,2,1959,1,3,1959-01-03,1958,9.0,1958-12-25,-9,0,0,True,,1950,2,0,2,15,1,1
336,http://www.billboard.com/charts/hot-100/1960-12-17,12/17/1960,97,BLUE CHRISTMAS,The Browns Featuring Jim Edward Brown,1,Blue ChristmasThe Browns Featuring Jim Edward Brown,1,,97,1,1960,12,17,1960-12-17,1960,0.0,1960-12-25,8,97,1,True,,1960,4,1,1,14,1,0
337,http://www.billboard.com/charts/hot-100/1963-11-30,11/30/1963,87,THE MARVELOUS TOY,The Chad Mitchell Trio,1,The Marvelous ToyThe Chad Mitchell Trio,1,,43,9,1963,11,30,1963-11-30,1963,0.0,1963-12-25,25,87,1,False,,1960,4,1,9,17,0,2
338,http://www.billboard.com/charts/hot-100/1963-12-07,1963-07-12 00:00:00,77,THE MARVELOUS TOY,The Chad Mitchell Trio,1,The Marvelous ToyThe Chad Mitchell Trio,1,87.0,43,9,1963,12,7,1963-12-07,1963,-10.0,1963-12-25,18,0,1,False,,1960,3,1,9,17,0,2
339,http://www.billboard.com/charts/hot-100/1963-12-14,12/14/1963,73,THE MARVELOUS TOY,The Chad Mitchell Trio,1,The Marvelous ToyThe Chad Mitchell Trio,1,77.0,43,9,1963,12,14,1963-12-14,1963,-4.0,1963-12-25,11,0,1,False,,1960,3,1,9,17,0,2
340,http://www.billboard.com/charts/hot-100/1963-12-21,12/21/1963,65,THE MARVELOUS TOY,The Chad Mitchell Trio,1,The Marvelous ToyThe Chad Mitchell Trio,1,73.0,43,9,1963,12,21,1963-12-21,1963,-8.0,1963-12-25,4,0,1,False,,1960,3,1,9,17,0,2
341,http://www.billboard.com/charts/hot-100/1963-12-28,12/28/1963,56,THE MARVELOUS TOY,The Chad Mitchell Trio,1,The Marvelous ToyThe Chad Mitchell Trio,1,65.0,43,9,1963,12,28,1963-12-28,1963,-9.0,1963-12-25,-3,0,0,False,,1960,2,0,9,17,0,2
342,http://www.billboard.com/charts/hot-100/1964-01-04,1964-04-01 00:00:00,47,THE MARVELOUS TOY,The Chad Mitchell Trio,1,The Marvelous ToyThe Chad Mitchell Trio,1,56.0,43,9,1964,1,4,1964-01-04,1963,-9.0,1963-12-25,-10,0,0,False,,1960,2,0,9,17,0,2
343,http://www.billboard.com/charts/hot-100/1964-01-11,1964-11-01 00:00:00,46,THE MARVELOUS TOY,The Chad Mitchell Trio,1,The Marvelous ToyThe Chad Mitchell Trio,1,47.0,43,9,1964,1,11,1964-01-11,1963,-1.0,1963-12-25,-17,0,0,False,,1960,2,0,9,17,0,2
344,http://www.billboard.com/charts/hot-100/1964-01-18,1/18/1964,43,THE MARVELOUS TOY,The Chad Mitchell Trio,1,The Marvelous ToyThe Chad Mitchell Trio,1,46.0,43,9,1964,1,18,1964-01-18,1963,-3.0,1963-12-25,-24,0,0,False,,1960,2,0,9,17,0,2
345,http://www.billboard.com/charts/hot-100/1964-01-25,1/25/1964,53,THE MARVELOUS TOY,The Chad Mitchell Trio,1,The Marvelous ToyThe Chad Mitchell Trio,1,43.0,43,9,1964,1,25,1964-01-25,1963,10.0,1963-12-25,-31,0,0,False,,1960,2,0,9,17,0,2
346,http://www.billboard.com/charts/hot-100/1960-12-17,12/17/1960,96,WHITE CHRISTMAS,The Drifters Featuring Clyde McPhatter And Bill Pinkney,1,White ChristmasThe Drifters Featuring Clyde McPhatter And Bill Pinkney,1,,88,2,1960,12,17,1960-12-17,1960,0.0,1960-12-25,8,96,1,True,,1960,4,1,1,15,1,0
347,http://www.billboard.com/charts/hot-100/1962-12-22,12/22/1962,88,WHITE CHRISTMAS,The Drifters Featuring Clyde McPhatter And Bill Pinkney,1,White ChristmasThe Drifters Featuring Clyde McPhatter And Bill Pinkney,2,,88,2,1962,12,22,1962-12-22,1962,0.0,1962-12-25,3,88,1,True,,1960,4,1,1,15,1,0
348,http://www.billboard.com/charts/hot-100/2006-12-30,12/30/2006,50,HAPPY XMAS (WAR IS OVER),The Fray,1,Happy Xmas (War Is Over)The Fray,1,,50,2,2006,12,30,2006-12-30,2006,0.0,2006-12-25,-5,50,0,False,,2000,2,0,2,24,0,1
349,http://www.billboard.com/charts/hot-100/2007-01-06,2007-06-01 00:00:00,89,HAPPY XMAS (WAR IS OVER),The Fray,1,Happy Xmas (War Is Over)The Fray,1,50.0,50,2,2007,1,6,2007-01-06,2006,39.0,2006-12-25,-12,0,0,False,,2000,4,1,2,24,0,1
350,http://www.billboard.com/charts/hot-100/1964-11-21,11/21/1964,96,AMEN,The Impressions,1,AmenThe Impressions,1,,7,11,1964,11,21,1964-11-21,1964,0.0,1964-12-25,34,96,1,False,,1960,4,1,11,4,0,2
351,http://www.billboard.com/charts/hot-100/1964-11-28,11/28/1964,59,AMEN,The Impressions,1,AmenThe Impressions,1,96.0,7,11,1964,11,28,1964-11-28,1964,-37.0,1964-12-25,27,0,1,False,,1960,3,1,11,4,0,2
352,http://www.billboard.com/charts/hot-100/1964-12-05,1964-05-12 00:00:00,43,AMEN,The Impressions,1,AmenThe Impressions,1,59.0,7,11,1964,12,5,1964-12-05,1964,-16.0,1964-12-25,20,0,1,False,,1960,2,0,11,4,0,2
353,http://www.billboard.com/charts/hot-100/1964-12-12,1964-12-12 00:00:00,30,AMEN,The Impressions,1,AmenThe Impressions,1,43.0,7,11,1964,12,12,1964-12-12,1964,-13.0,1964-12-25,13,0,1,False,,1960,1,0,11,4,0,2
354,http://www.billboard.com/charts/hot-100/1964-12-19,12/19/1964,24,AMEN,The Impressions,1,AmenThe Impressions,1,30.0,7,11,1964,12,19,1964-12-19,1964,-6.0,1964-12-25,6,0,1,False,,1960,1,0,11,4,0,2
355,http://www.billboard.com/charts/hot-100/1964-12-26,12/26/1964,12,AMEN,The Impressions,1,AmenThe Impressions,1,24.0,7,11,1964,12,26,1964-12-26,1964,-12.0,1964-12-25,-1,0,0,False,,1960,1,0,11,4,0,2
356,http://www.billboard.com/charts/hot-100/1965-01-02,1965-02-01 00:00:00,8,AMEN,The Impressions,1,AmenThe Impressions,1,12.0,7,11,1965,1,2,1965-01-02,1964,-4.0,1964-12-25,-8,0,0,False,,1960,1,0,11,4,0,2
357,http://www.billboard.com/charts/hot-100/1965-01-09,1965-09-01 00:00:00,7,AMEN,The Impressions,1,AmenThe Impressions,1,8.0,7,11,1965,1,9,1965-01-09,1964,-1.0,1964-12-25,-15,0,0,False,,1960,1,0,11,4,0,2
358,http://www.billboard.com/charts/hot-100/1965-01-16,1/16/1965,11,AMEN,The Impressions,1,AmenThe Impressions,1,7.0,7,11,1965,1,16,1965-01-16,1964,4.0,1964-12-25,-22,0,0,False,,1960,1,0,11,4,0,2
359,http://www.billboard.com/charts/hot-100/1965-01-23,1/23/1965,17,AMEN,The Impressions,1,AmenThe Impressions,1,11.0,7,11,1965,1,23,1965-01-23,1964,6.0,1964-12-25,-29,0,0,False,,1960,1,0,11,4,0,2
360,http://www.billboard.com/charts/hot-100/1965-01-30,1/30/1965,43,AMEN,The Impressions,1,AmenThe Impressions,1,17.0,7,11,1965,1,30,1965-01-30,1964,26.0,1964-12-25,-36,0,0,False,,1960,2,0,11,4,0,2
361,http://www.billboard.com/charts/hot-100/2006-12-23,12/23/2006,54,A GREAT BIG SLED,The Killers Featuring Toni Halliday,1,A Great Big SledThe Killers Featuring Toni Halliday,1,,54,2,2006,12,23,2006-12-23,2006,0.0,2006-12-25,2,54,1,False,,2000,2,0,2,16,0,1
362,http://www.billboard.com/charts/hot-100/2007-01-06,2007-06-01 00:00:00,88,A GREAT BIG SLED,The Killers Featuring Toni Halliday,1,A Great Big SledThe Killers Featuring Toni Halliday,2,,54,2,2007,1,6,2007-01-06,2006,0.0,2006-12-25,-12,88,0,False,,2000,4,1,2,16,0,1
363,http://www.billboard.com/charts/hot-100/1966-12-03,1966-03-12 00:00:00,99,I'LL BE HOME,The Platters,1,I'll Be HomeThe Platters,1,,97,2,1966,12,3,1966-12-03,1966,0.0,1966-12-25,22,99,1,False,,1960,4,1,2,12,0,1
364,http://www.billboard.com/charts/hot-100/1966-12-10,1966-10-12 00:00:00,97,I'LL BE HOME,The Platters,1,I'll Be HomeThe Platters,1,99.0,97,2,1966,12,10,1966-12-10,1966,-2.0,1966-12-25,15,0,1,False,,1960,4,1,2,12,0,1
365,http://www.billboard.com/charts/hot-100/1980-12-13,12/13/1980,91,WHAT CAN YOU GET A WOOKIEE FOR CHRISTMAS (WHEN HE ALREADY OWNS A COMB?),The Star Wars Intergalactic Droid Choir & Chorale,1,What Can You Get A Wookiee For Christmas (When He Already Owns A Comb?)The Star Wars Intergalactic Droid Choir & Chorale,1,,69,6,1980,12,13,1980-12-13,1980,0.0,1980-12-25,12,91,1,True,,1980,4,1,6,71,1,2
366,http://www.billboard.com/charts/hot-100/1980-12-20,12/20/1980,81,WHAT CAN YOU GET A WOOKIEE FOR CHRISTMAS (WHEN HE ALREADY OWNS A COMB?),The Star Wars Intergalactic Droid Choir & Chorale,1,What Can You Get A Wookiee For Christmas (When He Already Owns A Comb?)The Star Wars Intergalactic Droid Choir & Chorale,1,91.0,69,6,1980,12,20,1980-12-20,1980,-10.0,1980-12-25,5,0,1,True,,1980,4,1,6,71,1,2
367,http://www.billboard.com/charts/hot-100/1980-12-27,12/27/1980,69,WHAT CAN YOU GET A WOOKIEE FOR CHRISTMAS (WHEN HE ALREADY OWNS A COMB?),The Star Wars Intergalactic Droid Choir & Chorale,1,What Can You Get A Wookiee For Christmas (When He Already Owns A Comb?)The Star Wars Intergalactic Droid Choir & Chorale,1,81.0,69,6,1980,12,27,1980-12-27,1980,-12.0,1980-12-25,-2,0,0,True,,1980,3,1,6,71,1,2
368,http://www.billboard.com/charts/hot-100/1981-01-03,1981-03-01 00:00:00,69,WHAT CAN YOU GET A WOOKIEE FOR CHRISTMAS (WHEN HE ALREADY OWNS A COMB?),The Star Wars Intergalactic Droid Choir & Chorale,1,What Can You Get A Wookiee For Christmas (When He Already Owns A Comb?)The Star Wars Intergalactic Droid Choir & Chorale,1,69.0,69,6,1981,1,3,1981-01-03,1980,0.0,1980-12-25,-9,0,0,True,,1980,3,1,6,71,1,2
369,http://www.billboard.com/charts/hot-100/1981-01-10,1981-10-01 00:00:00,69,WHAT CAN YOU GET A WOOKIEE FOR CHRISTMAS (WHEN HE ALREADY OWNS A COMB?),The Star Wars Intergalactic Droid Choir & Chorale,1,What Can You Get A Wookiee For Christmas (When He Already Owns A Comb?)The Star Wars Intergalactic Droid Choir & Chorale,1,69.0,69,6,1981,1,10,1981-01-10,1980,0.0,1980-12-25,-16,0,0,True,,1980,3,1,6,71,1,2
370,http://www.billboard.com/charts/hot-100/1981-01-17,1/17/1981,91,WHAT CAN YOU GET A WOOKIEE FOR CHRISTMAS (WHEN HE ALREADY OWNS A COMB?),The Star Wars Intergalactic Droid Choir & Chorale,1,What Can You Get A Wookiee For Christmas (When He Already Owns A Comb?)The Star Wars Intergalactic Droid Choir & Chorale,1,69.0,69,6,1981,1,17,1981-01-17,1980,22.0,1980-12-25,-23,0,0,True,,1980,4,1,6,71,1,2
371,http://www.billboard.com/charts/hot-100/1995-01-07,1995-07-01 00:00:00,91,THE SANTA CLAUS BOOGIE,The Tractors,1,The Santa Claus BoogieThe Tractors,1,,91,1,1995,1,7,1995-01-07,1994,0.0,1994-12-25,-13,91,0,False,,1990,4,1,1,22,0,0
372,http://www.billboard.com/charts/hot-100/2011-01-08,2011-08-01 00:00:00,99,SHAKE UP CHRISTMAS,Train,1,Shake Up ChristmasTrain,1,,99,1,2011,1,8,2011-01-08,2010,0.0,2010-12-25,-14,99,0,True,,2010,4,1,1,18,1,0
373,http://www.billboard.com/charts/hot-100/1961-11-25,11/25/1961,99,LITTLE ALTAR BOY,Vic Dana,0,Little Altar BoyVic Dana,1,,45,8,1961,11,25,1961-11-25,1961,0.0,1961-12-25,30,99,1,False,,1960,4,1,9,16,0,2
374,http://www.billboard.com/charts/hot-100/1961-12-02,1961-02-12 00:00:00,78,LITTLE ALTAR BOY,Vic Dana,0,Little Altar BoyVic Dana,1,99.0,45,8,1961,12,2,1961-12-02,1961,-21.0,1961-12-25,23,0,1,False,,1960,3,1,9,16,0,2
375,http://www.billboard.com/charts/hot-100/1961-12-09,1961-09-12 00:00:00,57,LITTLE ALTAR BOY,Vic Dana,0,Little Altar BoyVic Dana,1,78.0,45,8,1961,12,9,1961-12-09,1961,-21.0,1961-12-25,16,0,1,False,,1960,2,0,9,16,0,2
376,http://www.billboard.com/charts/hot-100/1961-12-16,12/16/1961,51,LITTLE ALTAR BOY,Vic Dana,0,Little Altar BoyVic Dana,1,57.0,45,8,1961,12,16,1961-12-16,1961,-6.0,1961-12-25,9,0,1,False,,1960,2,0,9,16,0,2
377,http://www.billboard.com/charts/hot-100/1961-12-23,12/23/1961,48,LITTLE ALTAR BOY,Vic Dana,0,Little Altar BoyVic Dana,1,51.0,45,8,1961,12,23,1961-12-23,1961,-3.0,1961-12-25,2,0,1,False,,1960,2,0,9,16,0,2
378,http://www.billboard.com/charts/hot-100/1961-12-30,12/30/1961,45,LITTLE ALTAR BOY,Vic Dana,0,Little Altar BoyVic Dana,1,48.0,45,8,1961,12,30,1961-12-30,1961,-3.0,1961-12-25,-5,0,0,False,,1960,2,0,9,16,0,2
379,http://www.billboard.com/charts/hot-100/1962-01-06,1962-06-01 00:00:00,45,LITTLE ALTAR BOY,Vic Dana,0,Little Altar BoyVic Dana,1,48.0,45,8,1962,1,6,1962-01-06,1961,-3.0,1961-12-25,-12,0,0,False,,1960,2,0,9,16,0,2
380,http://www.billboard.com/charts/hot-100/1962-01-13,1/13/1962,48,LITTLE ALTAR BOY,Vic Dana,0,Little Altar BoyVic Dana,1,45.0,45,8,1962,1,13,1962-01-13,1961,3.0,1961-12-25,-19,0,0,False,,1960,2,0,9,16,0,2
381,http://www.billboard.com/charts/hot-100/1962-01-20,1/20/1962,51,LITTLE ALTAR BOY,Vic Dana,0,Little Altar BoyVic Dana,1,48.0,45,8,1962,1,20,1962-01-20,1961,3.0,1961-12-25,-26,0,0,False,,1960,2,0,9,16,0,2
382,http://www.billboard.com/charts/hot-100/2017-01-07,2017-07-01 00:00:00,50,LAST CHRISTMAS,Wham!,1,Last ChristmasWham!,1,,41,2,2017,1,7,2017-01-07,2016,0.0,2016-12-25,-13,50,0,True,,2010,2,0,2,14,1,1
383,http://www.billboard.com/charts/hot-100/2017-01-14,1/14/2017,41,LAST CHRISTMAS,Wham!,1,Last ChristmasWham!,1,50.0,41,2,2017,1,14,2017-01-14,2016,-9.0,2016-12-25,-20,0,0,True,,2010,2,0,2,14,1,1
384,http://www.billboard.com/charts/hot-100/1980-12-27,12/27/1980,82,MERRY CHRISTMAS IN THE NFL,"Willis ""The Guard"" & Vigorish",1,"Merry Christmas In The NFLWillis ""The Guard"" & Vigorish",1,,82,3,1980,12,27,1980-12-27,1980,0.0,1980-12-25,-2,82,0,True,,1980,4,1,3,26,1,1
385,http://www.billboard.com/charts/hot-100/1981-01-03,1981-03-01 00:00:00,82,MERRY CHRISTMAS IN THE NFL,"Willis ""The Guard"" & Vigorish",1,"Merry Christmas In The NFLWillis ""The Guard"" & Vigorish",1,82.0,82,3,1981,1,3,1981-01-03,1980,0.0,1980-12-25,-9,0,0,True,,1980,4,1,3,26,1,1
386,http://www.billboard.com/charts/hot-100/1981-01-10,1981-10-01 00:00:00,82,MERRY CHRISTMAS IN THE NFL,"Willis ""The Guard"" & Vigorish",1,"Merry Christmas In The NFLWillis ""The Guard"" & Vigorish",1,82.0,82,3,1981,1,10,1981-01-10,1980,0.0,1980-12-25,-16,0,0,True,,1980,4,1,3,26,1,1
